Sample	posterior	likelihood	prior	NC	r	tau	x	tree.height	tree.treeLength	D.treeLikelihood
10605000	-33420.58574378081	-33169.84299767036	-250.74274611044825	476.20690228022164	0.43133629373896737	55.509946281770986	34.462601794594214	48.57826342784595	1083.8795971378108	-33169.84299767036
10606000	-33410.057759837335	-33162.66462445194	-247.39313538538772	595.0674847712335	0.40506106027369915	74.83839417731366	32.55739827478732	48.01130937107802	1081.3530191243717	-33162.66462445194
10607000	-33418.38196390222	-33168.346908053674	-250.03505584854227	733.5985153896578	0.40506106027369915	76.8080742655379	31.9871521567365	48.9376208165977	1103.7991481142296	-33168.346908053674
10608000	-33406.98091431205	-33159.942783103565	-247.03813120848608	1086.8424990867434	0.35546717721533017	62.41552878299537	30.31994024966565	48.40067758440712	1085.6086676960338	-33159.942783103565
10609000	-33420.61376906362	-33168.23489866635	-252.37887039727025	701.1414774221515	0.25229303987573626	56.611654491915694	28.468960080784647	49.354972540644695	1113.7971068159627	-33168.23489866635
10610000	-33412.70393906037	-33165.257292324146	-247.44664673622123	639.2574626657852	0.4631302930484978	81.34019128348965	33.01296577070054	47.44278126134951	1093.7896571284673	-33165.257292324146
10611000	-33410.91052872833	-33165.47095429316	-245.43957443516882	649.4520150679415	0.482512947059232	57.02296268489861	33.42425374992885	47.60389870885439	1083.53566175959	-33165.47095429316
10612000	-33406.230359514586	-33159.412326736616	-246.8180327779668	501.847553045659	0.43599791357209167	64.96476575224067	35.0545015310934	48.1248714600607	1103.9461493108668	-33159.412326736616
10613000	-33413.20372479709	-33169.29632049782	-243.90740429926407	557.7395552752005	0.41782089387657295	66.10354378430297	34.01530482774154	47.91245456984228	1106.4632027001012	-33169.29632049782
10614000	-33418.36189414865	-33171.5446437517	-246.8172503969496	463.26915043961515	0.4241457599973841	67.14509929633255	35.14453012422542	48.855798073763864	1100.417719993429	-33171.5446437517
10615000	-33415.97899030321	-33166.083309559726	-249.89568074348327	460.7236957642388	0.3990241053758552	62.95713176921051	36.04434930248122	50.244412679274554	1109.783641199697	-33166.083309559726
10616000	-33416.73586810319	-33168.46224041237	-248.27362769082163	521.6792465785044	0.40879872669388345	64.45331052430636	32.87482532086565	48.295103864163835	1094.6028589470102	-33168.46224041237
10617000	-33423.50959464017	-33174.44647362863	-249.0631210115353	705.5287075342237	0.39396335976624364	68.22589869349764	34.50234225938433	49.674232986001954	1103.2718925468344	-33174.44647362863
10618000	-33420.4149338029	-33175.05345614929	-245.36147765361142	516.6817478134537	0.455556842120473	62.53424462831264	34.811235006785694	48.49750440718996	1106.3124273523315	-33175.05345614929
10619000	-33418.20764236063	-33174.00385034699	-244.20379201363187	799.671070988287	0.45076889261991754	70.57586709424395	33.8922753135802	47.66015346922907	1101.186370137783	-33174.00385034699
10620000	-33409.87525119583	-33163.70175995027	-246.1734912455562	797.4759240821497	0.460905258933354	77.54789541533025	32.624865540191884	48.114026817662534	1101.6738971092805	-33163.70175995027
10621000	-33412.505512434516	-33164.662503572035	-247.8430088624833	1382.7092585425216	0.43533735456348444	61.438227645139186	31.682447354574904	48.228720251143415	1103.9572126987664	-33164.662503572035
10622000	-33408.12157770296	-33161.75810228598	-246.36347541697796	616.0993129849531	0.4196554281294982	68.27735684721736	32.904925765802545	48.786638321694085	1100.926188418915	-33161.75810228598
10623000	-33415.278777638654	-33166.85949226527	-248.41928537338288	820.809903840162	0.3909119550351334	66.74755928935313	31.620450013185607	49.97577041484462	1091.3144754338766	-33166.85949226527
10624000	-33411.264023073185	-33159.57322273947	-251.6908003337164	1110.0315667111524	0.4462265197126496	50.61081200429443	33.060977869971026	47.928233357646526	1103.458156021854	-33159.57322273947
10625000	-33411.60555873028	-33162.277130368595	-249.3284283616905	506.5691359092669	0.32884604085635105	56.6151446607995	31.50262655389484	48.081752949035305	1083.6033652342333	-33162.277130368595
10626000	-33419.91690828378	-33171.07782884605	-248.83907943773386	1224.2985369413752	0.37563950410690533	68.00306879212357	31.070261041774618	48.99424523151369	1105.7050354056403	-33171.07782884605
10627000	-33421.35547007438	-33176.4638768076	-244.89159326677935	830.2442985156797	0.3731753838319358	71.73519387154003	31.462391297849013	47.61264130294582	1105.6721889575063	-33176.4638768076
10628000	-33418.62448503812	-33171.7458823182	-246.87860271992028	718.6347875261486	0.37750004292436473	83.5902889527278	31.727345681215404	47.1042917317568	1086.7624052761182	-33171.7458823182
10629000	-33416.91166880466	-33170.13852950333	-246.77313930133076	539.020302622572	0.34575152072872956	65.59607141713839	32.608762431682784	47.271016899155974	1083.0266589148303	-33170.13852950333
10630000	-33412.228672883946	-33163.60272786449	-248.6259450194533	697.3639200656565	0.2937206038529073	69.6849185921647	31.941590542862382	50.80988647533371	1127.2799663452793	-33163.60272786449
10631000	-33409.055127767366	-33162.107256207	-246.94787156036915	894.4035439016026	0.3530362880992336	64.86600830675982	29.841690436429438	47.64985331166923	1085.1611565329106	-33162.107256207
10632000	-33419.99686977175	-33169.68152632884	-250.31534344290947	1193.543735901841	0.41942665804878193	73.43987816377695	31.285556057898532	48.98951893577594	1107.9011987219085	-33169.68152632884
10633000	-33417.45894488728	-33170.85320110845	-246.6057437788238	656.9904790780671	0.3746082212366431	65.34578765782327	33.502365752913654	48.4884095848165	1107.5736919394533	-33170.85320110845
10634000	-33407.58977587594	-33160.517442343276	-247.07233353265843	577.5864943227132	0.4225083677418569	73.53890223503079	32.40918947342993	46.98287604182614	1089.9810438650716	-33160.517442343276
10635000	-33412.99952192078	-33163.49756494111	-249.50195697966524	755.6649925576726	0.30488852977896563	59.69232236357267	31.841166733041522	48.51007237377459	1096.6072626982796	-33163.49756494111
10636000	-33416.24202706144	-33167.26001343688	-248.9820136245649	749.7616403079713	0.3187818796452564	78.47873207840583	30.7832269869085	48.61397765487571	1095.364424262183	-33167.26001343688
10637000	-33412.16657293126	-33163.0504868533	-249.11608607795858	572.8964894747419	0.5094640616966278	79.82092170634844	35.31333691822664	47.57351429197608	1084.1574311212987	-33163.0504868533
10638000	-33410.567796755604	-33162.93191227695	-247.63588447865013	505.75439988907493	0.39583306701859156	62.200612036299695	34.051314503060304	48.781994031941	1096.0817820381715	-33162.93191227695
10639000	-33418.178896790465	-33172.71284273621	-245.46605405425294	707.4747072218427	0.4045080135818213	73.44663079608479	33.19264404636535	48.365735284631484	1101.3829441430787	-33172.71284273621
10640000	-33414.50888892858	-33169.34405656874	-245.16483235983966	716.948026293072	0.4630484007801563	68.46699457816516	33.76244267022895	47.423803338370064	1091.255373800764	-33169.34405656874
10641000	-33414.22542381201	-33168.12911928651	-246.09630452549905	647.1259454156065	0.4938319542403185	60.377152631895854	32.933649761286595	47.27100798841681	1069.6501698563748	-33168.12911928651
10642000	-33409.18504825049	-33161.58065788328	-247.6043903672142	529.9394447720122	0.2964444808028708	63.791813439920205	30.47951456002328	48.04298198537492	1087.4800549791148	-33161.58065788328
10643000	-33416.861499584964	-33167.38453386806	-249.47696571690497	677.1358267183288	0.28008993076256694	64.82171024927301	30.14705863599294	47.96927856354817	1086.6308864561802	-33167.38453386806
10644000	-33414.59378106855	-33166.170152016086	-248.42362905246767	884.3474512205084	0.3449847969720548	64.027172627562	31.033838583748167	48.489575021915414	1100.591618754281	-33166.170152016086
10645000	-33417.61079435177	-33169.99062940392	-247.62016494785445	724.2356933560754	0.41754442566723904	66.9654037240867	34.0058817634097	49.17233347378859	1102.7250935632223	-33169.99062940392
10646000	-33408.88247754653	-33158.16933093739	-250.7131466091422	795.7520250845813	0.43214057783986937	51.75565512458966	32.22639267679398	48.01643221686628	1080.561187829609	-33158.16933093739
10647000	-33412.663378169775	-33164.42077143205	-248.2426067377273	612.7998196107025	0.3822779819460892	64.34833729553134	32.626775733741574	49.05596671604185	1111.5685169523858	-33164.42077143205
10648000	-33409.36135156027	-33164.73420374604	-244.62714781423045	574.7155922862951	0.4901445982113024	73.93518341008551	33.55216026376828	46.87765946636711	1073.6513648483285	-33164.73420374604
10649000	-33408.95148639985	-33159.87246888505	-249.0790175148015	876.8496617897537	0.38522010885670444	78.024557763263	31.537703854437236	48.53150155585665	1090.8626796760198	-33159.87246888505
10650000	-33422.30234922126	-33173.77028233839	-248.53206688287423	876.8496617897537	0.4804696542923758	68.95298539411536	34.7046255463584	48.958780485058114	1095.3548282235038	-33173.77028233839
10651000	-33409.911443292076	-33161.93477506493	-247.97666822714172	751.7340492211106	0.4687861924279715	64.69520737082604	34.33587779867337	47.95881860031013	1089.8509772987725	-33161.93477506493
10652000	-33413.70824365402	-33164.354154746354	-249.35408890766692	1127.2778751635485	0.4498503104347538	76.98506768045651	32.05759578268574	47.81332125305816	1094.6029420119582	-33164.354154746354
10653000	-33410.13244160284	-33166.09726409342	-244.03517750942035	753.6958709862961	0.48183673944812394	63.44989732047008	34.0575542920079	47.36439320283078	1092.3396048716706	-33166.09726409342
10654000	-33415.30991089128	-33166.125915328215	-249.18399556306625	961.3297790546488	0.43046857466302774	70.27338701122844	32.854468347857406	47.88562768788695	1081.5112748422932	-33166.125915328215
10655000	-33413.097736988355	-33167.39503799516	-245.70269899319834	737.1103216923156	0.35637859655798904	69.54770660200602	31.22802508698839	49.11060830963437	1098.850274574433	-33167.39503799516
10656000	-33414.637684531925	-33164.84049986506	-249.79718466686958	860.5612367511094	0.2789542744950576	64.90149366690724	28.772509488455125	48.705990871869766	1096.7765016137662	-33164.84049986506
10657000	-33414.69827901639	-33166.45610754557	-248.24217147081583	925.5357872197676	0.3529706887002741	57.22390433091323	29.43754728934754	46.46024591142421	1071.5714392032003	-33166.45610754557
10658000	-33418.42144273626	-33169.465306761216	-248.95613597504286	991.0884632993758	0.3398553000855764	76.63861135499884	30.060791032840527	48.29933774713486	1089.7481964144974	-33169.465306761216
10659000	-33419.326678667916	-33173.41025094501	-245.91642772290814	802.2721446451213	0.5289668724843135	63.99741355272921	33.48607140644541	47.488228150553105	1089.5559707160778	-33173.41025094501
10660000	-33416.93684421051	-33170.91311154524	-246.0237326652717	846.0532141943025	0.4420864998292635	71.3857937673726	33.48607140644541	47.6050273104599	1092.4329728972486	-33170.91311154524
10661000	-33418.584625618605	-33171.498181262716	-247.0864443558923	771.0831214990184	0.4129540089610595	58.87445623043031	33.69211046993169	49.10603922661008	1121.9683966997632	-33171.498181262716
10662000	-33422.62083792093	-33169.38110355995	-253.23973436097768	1187.3114850262275	0.43768726061069274	78.30931870417238	33.33521766738953	47.48226098150782	1078.6933987482976	-33169.38110355995
10663000	-33410.17004367036	-33159.894337315876	-250.27570635448325	727.7370569833334	0.31288950908428714	71.12990615972647	32.768110503618296	49.065424406257506	1104.7977639606895	-33159.894337315876
10664000	-33409.09950211395	-33161.92036714313	-247.17913497082057	705.3946685794464	0.3862137770875131	68.7884235538991	33.32586812293571	48.9689161934798	1087.441025659982	-33161.92036714313
10665000	-33411.18822240121	-33161.24126379927	-249.94695860194287	1085.3318284875581	0.4807278493964098	72.25644691637234	32.060860760787094	47.22870132567771	1074.6880341422002	-33161.24126379927
10666000	-33411.18457115917	-33163.73451967504	-247.45005148413054	650.7595591466942	0.3947925487633291	57.746398751034434	32.86631798793478	48.39456030134303	1081.7612560647456	-33163.73451967504
10667000	-33412.651660819596	-33166.00609861786	-246.64556220173858	553.4968758114278	0.4971067510743709	74.69516292880547	33.4351309348788	46.93437730618244	1070.8900292633602	-33166.00609861786
10668000	-33413.067480012585	-33166.76205044355	-246.30542956903477	730.306403983053	0.541057626334668	71.01590700257412	34.56114172514921	47.838706631337786	1078.5208649325523	-33166.76205044355
10669000	-33407.35546769272	-33160.20801750517	-247.14745018755895	941.3039402723914	0.4287379579774579	75.49640503904892	33.71967410592743	48.675122890553254	1112.8155020161114	-33160.20801750517
10670000	-33411.17183558794	-33161.49585936585	-249.67597622208712	1175.9025027806267	0.3519192368364996	65.42142616793052	31.62415498075663	49.44429336445497	1110.3433425442527	-33161.49585936585
10671000	-33424.60156569265	-33171.69980646781	-252.90175922483377	1016.4105033217293	0.3912834896845934	49.97662175049695	30.27079937781145	48.06239557327775	1071.1842877424187	-33171.69980646781
10672000	-33425.02391901293	-33174.72461595696	-250.29930305596957	742.7101508852326	0.38328073196628976	83.19515881476023	31.694422451217697	48.4667852071927	1088.2103093255269	-33174.72461595696
10673000	-33409.8210101186	-33162.930647457906	-246.89036266068914	649.0973035219191	0.30305731353003185	67.01444097905654	30.832598550828592	48.62728027276826	1101.0501367375225	-33162.930647457906
10674000	-33418.32842031587	-33171.87010430623	-246.4583160096374	779.0566285874827	0.34948101012474597	70.90128067953724	29.973135281734848	46.83769470434064	1066.2656072782167	-33171.87010430623
10675000	-33412.481913004936	-33164.93728645985	-247.54462654508652	571.3630844664759	0.31397058615541124	66.32895829802044	31.55253435752482	47.96208174460897	1082.5132214356463	-33164.93728645985
10676000	-33409.41041911763	-33161.1737266676	-248.2366924500333	729.3299341171485	0.32006619597356994	66.70963558417253	30.86804633692919	47.85115055069021	1076.617903340868	-33161.1737266676
10677000	-33412.73710020819	-33165.037830731475	-247.6992694767141	477.9456721190721	0.327098011802103	66.58510136906213	32.41446019532661	49.43315460413595	1111.2999859999525	-33165.037830731475
10678000	-33415.03099911439	-33166.64002187159	-248.39097724279097	858.7165128917665	0.3648907756426568	68.79382172973607	31.227103684675924	49.429429504592065	1092.6766815688197	-33166.64002187159
